FIPS,State,County,"Population, low access to store (2010)","Population, low access to store (2015)","Population, low access to store (% change), 2010 -15","Population, low access to store (%), 2010","Population, low access to store (%), 2015","Low income & low access to store, 2010","Low income & low access to store, 2015",PCH_LACCESS_LOWI_10_15,PCT_LACCESS_LOWI10,PCT_LACCESS_LOWI15,LACCESS_HHNV10,LACCESS_HHNV15,PCH_LACCESS_HHNV_10_15,PCT_LACCESS_HHNV10,PCT_LACCESS_HHNV15,LACCESS_SNAP15,PCT_LACCESS_SNAP15,LACCESS_CHILD10,LACCESS_CHILD15,LACCESS_CHILD_10_15,PCT_LACCESS_CHILD10,PCT_LACCESS_CHILD15,LACCESS_SENIORS10,LACCESS_SENIORS15,PCH_LACCESS_SENIORS_10_15,PCT_LACCESS_SENIORS10,PCT_LACCESS_SENIORS15,LACCESS_WHITE15,PCT_LACCESS_WHITE15,LACCESS_BLACK15,PCT_LACCESS_BLACK15,"Hispanic ethnicity, low access to store, 2015","Hispanic ethnicity, low access to store (%), 2015","Asian, low access to store, 2015","Asian, low access to store (%), 2015","American Indian or Alaska Native, low access to store, 2015","American Indian or Alaska Native, low access to store (%), 2015","Hawaiian or Pacific Islander, low access to store, 2015","Hawaiian or Pacific Islander, low access to store (%), 2015","Multiracial, low access to store, 2015","Multiracial, low access to store (%), 2015"
17021,IL,Christian,3502.2855289999998,3836.8906490000004,9.553907496,10.06403888,11.02554784,892.6868318,1063.4712960000002,19.13150927,2.565192045,3.055951999,238.5531497,230.3485608,-3.439312772,1.697283171,1.6389082940000002,110.17572709999999,0.783889912,552.8714947000001,613.1823417,10.90865556,1.5887111919999999,1.762018223,467.443596,563.2177123,20.48891398,1.343228724,1.618441702,3481.287946,10.00370099,262.2471147,0.753583663,118.7350386,0.34119264,14.33526137,0.04119328,5.63121014,0.016181638,0.07167314,0.00020595700000000002,73.31745617,0.210682345
17023,IL,Clark,1416.8653980000001,1430.77117,0.9814462429999999,8.673801026,8.75892972,450.3350217,510.1542949,13.2832825,2.7568718810000004,3.1230749610000004,155.8047441,113.4836367,-27.16291321,2.297327398,1.673306351,49.646988,0.7320405190000001,302.2242954,302.81025800000003,0.19388334100000001,1.8501640369999999,1.8537511969999998,276.58936780000005,279.493937,1.050137707,1.693231514,1.711012776,1398.8838369999999,8.56372107,6.000000012999999,0.036730946,10.74953352,0.065806756,3.473460705,0.021263916,4.745737102,0.029052569,0.0,0.0,17.66813056,0.10816119099999999
17025,IL,Clay,2133.496037,2153.756319,0.949628288,15.44332998,15.58998421,646.5463432999999,463.08797710000005,-28.37513012,4.6800314389999995,3.352066428,66.22736278,126.39184909999999,90.84536026,1.162495397,2.218568529,86.49560273,1.518265802,499.10989670000004,504.4261532,1.0651474920000001,3.612811413,3.651293183,324.6366447,324.84083680000003,0.062898673,2.349885231,2.351363278,2121.8479399999997,15.35901513,0.9999999959999999,0.007238509000000001,12.65036003,0.09156974300000001,4.378181714,0.031691507,1.999999946,0.014477017,0.0,0.0,24.53019719,0.17756205
17027,IL,Clinton,4186.533891,5729.078383,36.84538409,11.08663177,15.17154384,1338.713384,1827.5546969999998,36.51575595,3.545133691,4.839666057,162.7733092,208.1176941,27.85738349,1.162251404,1.486024235,112.7414043,0.805008242,677.3215286000001,1047.0489380000001,54.58669097,1.793659045,2.772758165,340.5485445,600.8183982999999,76.42665284,0.9018286759999999,1.5910661469999998,4489.197001,11.88813358,936.8238738,2.480864027,368.34120160000003,0.9754282120000001,12.51090127,0.033130928999999996,19.82001872,0.052486675999999996,2.003029929,0.005304353,268.7235374,0.7116242190000001
17029,IL,Coles,7996.130084,8283.217304,3.590327035,14.842555800000001,15.37545209,3183.4822879999997,3494.237678,9.761492667999999,5.909235216,6.486064777999999,503.59885959999997,491.5907625,-2.384456763,2.3463581959999997,2.290410299,552.270121,2.5731264080000003,1828.795202,1875.630093,2.560969696,3.394641475,3.481577215,1402.371639,1500.07745,6.967183911,2.6031066380000003,2.784469865,7854.4545530000005,14.57957521,162.1256952,0.300940537,157.71597880000002,0.29275514399999997,62.73664439,0.116452851,22.15731281,0.04112879,0.0,0.0,181.7430852,0.33735467700000005
17031,IL,Cook,415199.8393,373742.3941,-9.984937682,7.992797225,7.194721403,91537.32413,88306.58851,-3.5294188980000003,1.7621376530000001,1.699944434,9315.019622,8738.264479000001,-6.191668585,0.47371989700000006,0.44438873100000004,13128.477640000001,0.667655178,101459.9392,89882.05609,-11.41128526,1.95315278,1.730272945,56171.16391,51870.32432,-7.656668098,1.081322006,0.9985287690000001,256596.3134,4.939602831,63893.05334,1.229972103,41891.754960000006,0.8064364940000001,29637.535939999998,0.570536866,977.2203135999999,0.018811963,75.7599282,0.001458415,22562.51121,0.43433922700000005
17033,IL,Crawford,2926.971039,2948.453241,0.7339396990000001,14.770000699999999,14.878403599999999,1034.204558,865.3618146,-16.32585569,5.218774579,4.366764973,153.8314237,170.02159,10.524615800000001,1.981597626,2.190153163,96.89852783,1.248209814,411.6205267,416.9925031,1.305079825,2.077108173,2.1042160930000002,246.44406009999997,248.65638280000002,0.8976977279999999,1.2435992329999999,1.254762995,2044.96295,10.31923576,774.0674127999999,3.906077675,152.0947756,0.767496471,7.751815818,0.039117,5.2087113480000005,0.026284056,0.0,0.0,116.4623394,0.587689052
17035,IL,Cumberland,91.84574619,,,0.831333691,,16.18737297,,,0.14651858199999998,,136.804702,107.4609598,-21.44936666,3.1255357999999998,2.4551281659999997,,,22.88196502,,,0.207114093,,7.813761039,,,0.070725571,,,,,,,,,,,,,,,
17037,IL,DeKalb,26414.61017,29776.119130000003,12.72594577,25.11849579,28.31506194,12038.55053,13224.37192,9.850200713,11.44784189,12.57547729,1054.235149,1192.402044,13.10588968,2.73941157,3.0984358289999996,1071.7632119999998,2.7849579369999997,5277.101696,5531.772747999999,4.825964453,5.018164412,5.260339243,1871.9744620000001,2197.058668,17.36584619,1.7801202569999999,2.089253202,24367.345390000002,23.17168638,2750.742283,2.615768622,2959.09071,2.81389379,824.1021534,0.783665037,56.05277224,0.05330237,7.970582619,0.007579481,1769.9058949999999,1.6830599990000001
17039,IL,De Witt,716.2115627000001,653.139208,-8.806385992000001,4.3246878980000005,3.943839188,196.76633950000002,167.31356090000003,-14.968403,1.1881307859999999,1.010286582,43.35584018,52.72085022,21.60034267,0.636556162,0.774054474,35.12996101,0.515782719,172.0229318,157.9812249,-8.162694788,1.038723095,0.9539352990000001,96.16732005,85.70659745,-10.87762724,0.580685466,0.517520666,632.2472243,3.817687484,1.7456715109999998,0.010540858,12.80286398,0.077307312,1.366709978,0.008252581,0.0,0.0,0.0,0.0,17.77960559,0.107358285
17041,IL,Douglas,1971.2200010000001,1971.2200010000001,0.0,9.865965972,9.865965972,560.5050709,608.8158346,8.619148374,2.805330685,3.047126299,487.6011011,440.37238770000005,-9.685932476,6.316076439,5.70430554,89.83333069,1.16364418,451.56327530000004,451.56327530000004,0.0,2.260076453,2.260076453,384.32223589999995,384.32223589999995,0.0,1.923534714,1.923534714,1932.570214,9.672523591000001,3.5153765239999997,0.017594477,52.57016513,0.26311394,17.061506299999998,0.08539292400000001,1.154239845,0.005776976,0.0,0.0,16.91867658,0.084678061
17043,IL,DuPage,250484.9532,216272.3036,-13.65856481,27.31796236,23.58672077,36314.3015,36357.63035,0.119316224,3.9604483580000003,3.965173815,3104.513344,2644.7746420000003,-14.80872044,0.9208598840000001,0.784492318,4193.098647999999,1.2437557540000002,61676.51614,53859.82789,-12.67368643,6.726458915,5.873968604,28933.77855,23535.019930000002,-18.65901686,3.1555263630000003,2.5667361669999997,169679.1171,18.50525421,10526.1113,1.147980781,25632.472319999997,2.7954849389999996,21664.47943,2.362734472,523.3028244,0.057071559,60.91373184,0.006643269,13818.3792,1.507036483
17045,IL,Edgar,6745.106506,6684.283987,-0.90172807,36.3108662,35.98344093,2442.044938,2872.903194,17.64333855,13.14623674,15.465671799999999,226.60948419999997,293.1995708,29.38539261,2.8907958189999996,3.7402675189999997,531.4988234,6.7801865470000005,1422.844754,1411.767193,-0.7785502409999999,7.6595863170000005,7.599952589,1396.811948,1384.054011,-0.913361086,7.519444165,7.450764489,6583.943345000001,35.44327813,23.85991314,0.128444838,43.48770031,0.23410691399999997,13.31586769,0.071683181,8.204053595,0.044164802,2.122581862,0.011426473999999999,52.83822967,0.284443528
17047,IL,Edwards,1243.358107,1243.358107,0.0,18.49959986,18.49959986,264.024029,532.7717268,101.7891056,3.928344428,7.926971087,62.64196603,72.77698381,16.17927791,2.205703029,2.5625698519999998,45.55332105,1.603990178,313.9806764,313.9806764,0.0,4.671636311,4.671636311,200.7737812,200.7737812,0.0,2.9872605439999997,2.9872605439999997,1213.459944,18.05475293,6.950484278999999,0.103414437,13.05939872,0.194307376,3.0,0.044636215,0.0,0.0,0.0,0.0,19.9476765,0.29679625800000003
17049,IL,Effingham,5859.604815,5870.163881,0.18020099399999998,17.11233227,17.14316886,1414.392114,1635.126567,15.60631246,4.130576818,4.7752075430000005,271.10698360000004,193.08868859999998,-28.77767809,2.0059710219999998,1.4286991390000001,230.22608590000002,1.703485652,1488.088974,1492.418906,0.290972687,4.345800403,4.358445495,961.7539062999999,962.3157144999999,0.05841496400000001,2.808696648,2.810337347,5761.789029,16.82667201,14.57198554,0.042555882999999996,79.83818502,0.23315865,33.06283957,0.09655639099999999,2.173723203,0.00634812,0.0,0.0,58.5662827,0.171036396
17051,IL,Fayette,7108.086061,7659.778417,7.761475462000001,32.10517643,34.59701182,2801.996612,3109.951514,10.99055226,12.65581126,14.04675481,236.6702869,339.2959897,43.36230969,2.847675213,4.0824929569999995,499.0621016,6.004838185,1728.808413,1846.042614,6.781214125,7.808529419,8.338042519,1196.256038,1273.719658,6.47550503,5.403143805,5.753024654,7504.126517000001,33.89397704,26.46171535,0.119519943,72.43809745,0.32718201199999997,22.66793853,0.10238454599999999,17.90175915,0.08085708700000001,3.0,0.013550136,85.62048612,0.386723063
17053,IL,Ford,2583.177029,2589.900699,0.260286866,18.34512484,18.39287479,662.9236133999999,918.3444929,38.52945866,4.70792993,6.521869845,102.9838795,93.68537462,-9.029087738,1.814374198,1.650552759,122.4800215,2.1578580240000003,625.5951851,627.6663587,0.331072495,4.4428320789999995,4.457541074,461.52453499999996,462.90531739999994,0.299178552,3.277640331,3.287446328,2522.061266,17.91109485,10.95802861,0.077821381,45.8472845,0.32559679399999997,5.819527162999999,0.041328934,13.4363302,0.09542170400000001,0.0,0.0,37.62554984,0.267207939
17055,IL,Franklin,4415.063247,4242.045168,-3.9188131630000003,11.16014066,10.7227956,1901.7929100000001,1720.2791339999999,-9.54435023,4.8072417530000005,4.348421763999999,559.9362085,565.5161297999999,0.99652803,3.3696588339999995,3.403238429,308.3067373,1.855369425,983.858872,953.4057185,-3.0952766030000003,2.486941361,2.409963647,854.6425296,816.8978787000001,-4.416425538,2.16031579,2.0649070519999997,4172.634324000001,10.5473429,11.48955592,0.029042632999999998,49.97535532,0.126324803,7.439156815,0.018804269,11.37180786,0.028744996000000002,0.0,0.0,39.11032654,0.098860814
17057,IL,Fulton,4613.997059,6302.332037,36.591592,12.44705025,17.0016241,1470.55814,2411.621454,63.99361501,3.967083385,6.505763452999999,306.1352447,348.85550930000005,13.95470314,2.1060487390000002,2.399941589,362.0530016,2.490733363,1044.207619,1482.369794,41.961212200000006,2.8169295610000002,3.9989473510000004,833.9105027,1073.658984,28.74990547,2.249616938,2.8963796810000004,6194.840668,16.71164765,14.62327254,0.039448792,51.425779799999994,0.138729882,10.89424322,0.029389093999999998,10.95409271,0.029550548,0.0,0.0,71.01975343,0.19158799399999998
17059,IL,Gallatin,4856.048815,4204.632412,-13.41453573,86.88582599,75.23049582,1823.618927,1635.830105,-10.2975912,32.62871582,29.26874405,146.808297,122.5520912,-16.52236716,6.109375657,5.099962178999999,295.46006370000003,12.29546665,1033.1245789999998,884.8855372000002,-14.34861242,18.48496294,15.83262725,981.0121171,868.1049816,-11.50924984,17.55255175,15.53238471,4103.368237,73.418648,10.00000001,0.17892288399999998,59.00000016,1.05564502,2.0000000190000002,0.035784577000000005,12.00000005,0.214707462,0.0,0.0,77.26417891,1.382432974
17061,IL,Greene,259.9066576,1656.176156,537.219597,1.8717172519999998,11.92694913,71.50423486,881.6160940999999,1132.956476,0.5149375979999999,6.34895646,57.48291133,146.5979283,155.0287118,1.03200918,2.6319197180000002,124.59710030000001,2.2369317840000003,59.866693700000006,389.3151121,550.3033457,0.43112987,2.803651967,42.92340069,280.68518660000007,553.9211295,0.30911278,2.021353785,1626.624402,11.71413224,8.137181402000001,0.058599895,6.777228806,0.048806199,0.43571220899999996,0.0031377809999999996,2.277403862,0.016400718999999998,0.0,0.0,18.70145307,0.134678475
17063,IL,Grundy,9126.122755,9307.075391,1.9827986219999998,18.22927662,18.59072647,1669.385987,2478.900483,48.49175097,3.334570416,4.951561998,408.8982778,438.36854410000007,7.20723659,2.204778808,2.363682433,348.82613710000004,1.88086993,2450.555593,2507.136523,2.308902131,4.8949435569999995,5.007963013,977.4017533,991.2809409,1.420008454,1.952343554,1.9800669969999998,8789.950084,17.55777737,76.71528715,0.153237495,677.155277,1.35260627,66.01808872,0.131870021,24.41612638,0.048770802,3.267162122,0.006526100999999999,346.70868060000004,0.692544755
17065,IL,Hamilton,1547.107855,1193.621187,-22.84822397,18.29381406,14.11400245,489.6768731000001,366.2044065,-25.21509049,5.79019597,4.330192816,26.16424933,55.13807047,110.7382092,0.7499068309999999,1.580340225,55.784933499999994,1.598880295,356.6984332,277.3283052,-22.25132512,4.217789207,3.279275218,286.7754456,198.23639980000002,-30.87399815,3.390983157,2.34405108,1162.0148869999998,13.74027299,13.0,0.153718813,11.34186914,0.134112205,3.151122294,0.037260521,0.552986314,0.006538800000000001,0.9947261159999999,0.011762163,13.90746607,0.16444916699999998
17067,IL,Hancock,10204.794679999999,7343.926383,-28.03455026,53.41705755,38.44182571,3401.7821630000003,2706.616337,-20.43534221,17.80664867,14.16779908,310.9172642,278.4196195,-10.45218405,3.8671301510000005,3.46293059,382.5166454,4.757669719,2299.7602,1685.562315,-26.70704036,12.03810825,8.823085821,2008.7324609999998,1400.61006,-30.27393706,10.51472184,7.331501571,7229.223298000001,37.84141173,20.05630699,0.10498485699999999,39.62047597,0.20739361399999998,14.90661966,0.078028788,8.001227247000001,0.041882471,2.7193379139999996,0.01423439,69.01959912,0.36128349600000004
17069,IL,Hardin,1025.035678,714.7163996,-30.27399776,23.72767772,16.5443611,380.5509689,206.29602480000003,-45.79017223,8.809050207,4.775370945,97.88995742,164.66481430000002,68.21420565,5.111747124,8.598684818999999,53.71425886,2.804922134,187.4001846,127.54311979999999,-31.94077149,4.337967235,2.952387033,231.9612293,152.1505244,-34.40691583,5.369472901,3.522002879,701.4155794,16.23647175,1.293462051,0.029941251000000002,2.0209120169999997,0.046780370999999994,7.02091204,0.162521112,0.0,0.0,0.025209713999999998,0.0005835580000000001,4.961238485,0.11484348300000001
17071,IL,Henderson,101.96578690000001,99.5907392,-2.329259451,1.390885103,1.358487781,32.19109606,33.42219253,3.824338478,0.439109208,0.455902231,102.7710663,53.28544197,-48.15131937,3.263609601,1.692138519,4.40024528,0.139734687,21.74870281,21.10933725,-2.939787107,0.29666761399999997,0.28794621800000003,13.72020907,12.89923173,-5.983708636,0.187153309,0.17595460000000002,98.58614039,1.344784346,0.0045987829999999995,6.27306e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999999966,0.013640703
17073,IL,Henry,9452.025152,9344.026294,-1.142600199,18.72207177,18.50815334,2660.657104,2558.71745,-3.831371339,5.270088943999999,5.068172267,476.092871,356.1949118,-25.18373336,2.336881515,1.748367505,357.00321089999994,1.752335007,2385.853358,2355.99897,-1.251308609,4.72577221,4.666638216,1457.507838,1559.89357,7.024712255,2.886954479,3.0897547239999996,8808.830551000001,17.4480659,225.71523599999998,0.44708480799999994,345.5715813,0.68448992,37.21794332,0.073719335,17.94396344,0.035542454,0.0,0.0,254.3185991,0.503740837
17075,IL,Iroquois,4187.485494,6495.508949,55.11716896,14.09073792,21.85715374,1040.8394369999999,2240.5837,115.2669874,3.5023872289999995,7.539483477,180.05319,362.2460848,101.18837370000001,1.5059651219999999,3.029826738,246.44149159999998,2.061236965,1028.896148,1600.68184,55.57273129,3.4621984930000003,5.386236759,746.061016,1177.109368,57.77655479,2.510468457,3.96093064,6000.999503,20.19314726,40.16731441,0.13516156699999998,579.8629308999999,1.951217885,18.07154713,0.060810105,10.04353553,0.033796135,0.9999999829999999,0.0033649640000000002,425.22706270000003,1.430873756
17077,IL,Jackson,14240.434330000002,13246.99998,-6.9761520820000005,23.64813566,21.99840575,6332.590282,6755.333753,6.675680131,10.51610861,11.21813038,867.2745079,1166.129725,34.45912623,3.3960157719999997,4.566253134,1042.625145,4.082642123,3017.333415,2787.740864,-7.609121012,5.010683541000001,4.6294145669999995,2032.2718300000001,1806.5115690000002,-11.108763,3.3748577330000002,2.999952786,11186.002540000001,18.57584533,1329.31649,2.207506875,505.4429643,0.839355283,162.8399594,0.270417416,39.65315665,0.065849342,3.131090183,0.005199592,526.0567899,0.873587283
17079,IL,Jasper,1504.003493,1449.139265,-3.6478789839999997,15.50838825,14.94266102,446.5111442,387.81397169999997,-13.14573516,4.604156982,3.998906699,78.73388428,79.18812535,0.576932121,1.998321936,2.0098508969999997,46.51024102,1.18046297,368.61846139999994,357.50711939999997,-3.014320548,3.80097403,3.686400489,273.1899255,265.8689217,-2.679822045,2.8169718039999996,2.741481973,1421.345679,14.6560701,0.9627306459999999,0.009927105,11.7004008,0.120647564,7.674067626,0.079130415,4.0780941330000005,0.042050878,0.0,0.0,15.07869657,0.155482538
17081,IL,Jefferson,8696.955664,8547.833992,-1.714642206,22.39924708,22.01518014,3308.362405,3333.945597,0.77328869,8.520777821,8.586668032,666.6278783,568.8808221,-14.66291155,4.33861294,3.702445963,570.8833852000001,3.71547924,1862.286975,1833.856006,-1.526669601,4.796371018,4.72314628,1367.085335,1344.26833,-1.669025662,3.520965654,3.4621998339999998,7680.508841,19.7813605,582.9200137999999,1.501326432,196.6248872,0.506412772,30.80340001,0.079334999,18.83914937,0.048520744000000005,2.439962395,0.00628419,232.3226321,0.598353291
17083,IL,Jersey,3493.4676659999996,3597.688432,2.983304152,15.19890218,15.65233166,942.1409484,966.8340242999999,2.620953468,4.0989382139999995,4.206369477,71.67003265,188.3428156,162.79158619999998,0.811849033,2.1334709519999997,165.96711059999998,1.88000805,764.4087043,785.2916569,2.731909318,3.3256850310000003,3.41653973,684.7502243,698.9025171,2.066781761,2.979117791,3.040689655,3490.004101,15.18383338,20.14875277,0.087660443,34.38392155,0.149592872,19.77306095,0.086025934,6.137587022999999,0.026702576000000002,1.9969807119999998,0.008688191,59.62795366,0.25942116
17085,IL,Jo Daviess,4523.192176,4522.119361,-0.023718085,19.94528696,19.94055632,1229.581978,1399.8188400000001,13.84510059,5.421915417,6.172585061,301.8189907,349.6183567,15.8370969,3.0946271989999996,3.584726307,111.60782309999999,1.144343516,999.089883,999.0004818,-0.008948265,4.405546711,4.405152491,903.9441541000001,903.9441541000001,0.0,3.985995917,3.985995917,4370.168313,19.27051906,18.52912964,0.081705308,132.9629369,0.586308038,9.84145871,0.043396502,11.35111112,0.050053405,2.78569448,0.012283687,109.4436477,0.482598323
17087,IL,Johnson,2221.280305,2657.229906,19.62605078,17.65442938,21.11929666,1712.573607,1810.0878239999997,5.694016156,13.61129873,14.38632828,89.31341915,204.1078603,128.529892,1.948373018,4.452614755,55.95570901,1.22067428,214.12223250000002,315.21669130000004,47.21343392,1.701813961,2.505298771,179.917747,257.9094242,43.34851816,1.429961429,2.049828519,1679.185006,13.34593074,820.2605171,6.519317415,168.42696740000002,1.338634298,5.559241348,0.044184083,2.32628008,0.018488953,0.0,0.0,149.8988812,1.191375626
17089,IL,Kane,101402.5341,95265.82432,-6.051830795,19.67953323,18.48856118,17681.043569999998,19687.57342,11.34848087,3.43142001,3.820834053,1658.258718,1618.096734,-2.421937127,0.972705563,0.9491472459999999,2196.576975,1.288473639,27445.680780000002,27105.22676,-1.240464856,5.3264762260000005,5.26040316,10657.75116,9022.811687000001,-15.34037949,2.068385865,1.751087624,77701.65731000001,15.079823800000002,4829.505025,0.937278397,17244.15495,3.346631556,3392.0734090000005,0.658311175,352.4541107,0.068401963,39.24926197,0.007617237,8950.885259,1.737128618
